yang
zedekia
menghasilkan
memenuhi
membawanya
keturunannya
seolah
coba
berlimpah
menyeberangi
minuman
bergembira
olah
negerinya
abang
bayi
panglima
berasal
peringatan
menimpa
tiap
dihormati
yerikho
tentu
perahu
pertolongan
sikhem
memasang
isi
kelihatan
diangkat
melaksanakan
musuhku
menutupi
manakah
dibiarkan
memberontak
bagiku
membuang
mengeluarkan
melakukannya
ara
kejam
bebas
midian
dahsyat
putri
menyentuh
dibangun
angkatan
perisai
zakharia
mordekhai
kembalilah
dibinasakan
tawanan
ternyata
langsung
palsu
kebijaksanaan
abner
mengalir
lubang
debu
ganti
melupakan
memperlakukan
keesokan
suami
berisi
sisa
perbuatannya
moyangmu
percayalah
kurang
dicatat
penyembahan
yesaya
indah
barangsiapa
bahan
meneruskan
rumahmu
mencintai
bawa
sekitar
betul
mulut
dosanya
perumpamaan
atasnya
menurunkan
menanggung
pembunuhan
panjangnya
abram
sebagaimana
dengar
rehabeam
dinamakan
membagi
alangkah
perbuatanmu
lebarnya
lelaki
menyerbu
dilakukannya
lapar
menyadari
bagaikan
keselamatan
putus
tutup
tahulah
pekerja
kelima
pengetahuan
kecapi
nyawa
pakaiannya
menara
merampas
seratus
abimelekh
kiranya
saatnya
rempah
senjata
pengadilan
sempurna
bantuan
pemuka
membela
ester
upah
kepalanya
pak
bagus
gemetar
leluhurmu
mahasuci
danau
permata
efrat
kuhukum
semula
dikuburkan
menahan
kosong
karung
disuruh
wabah
menyangka
memerangi
menganggap
menduduki
diampuni
tirus
bahagia
mengurus
berpikir
menaruh
mabuk
pinggir
bahaya
tenang
sembilan
dihancurkan
laban
makmur
marilah
kesempatan
berdaya
ditinggalkan
sajian
berkenan
baju
diterima
bertahan
menikmati
selanjutnya
asal
kelompok
ratus
gelang
buas
jagalah
menghakimi
teguh
pajak
murka
untukmu
kampung
orangnya
terbenam
rahel
berapa
selamatkanlah
linen
sinai
berzinah
berbahagialah
penjaga
yeremia
provinsi
nuh
melihatnya
sejauh
menyala
ayahku
sebentar
terakhir
berkabung
berbaring
bersiap
tindakan
sayap
sepi
kor
pantai
ayahmu
damsyik
muncul
kuberi
menyediakan
menepati
simeon
arti
sampaikanlah
memotong
berpuasa
kisah
rahasia
yudas
diberkati
kaulakukan
setuju
berubah
limpah
panen
seharusnya
belalang
kakinya
liter
telinga
lawan
injak
memelihara
mengerikan
banjir
delapan
disunat
menyertai
persembahkanlah
tuannya
mengunjungi
sisi
dibebaskan
berakhir
jumlahnya
kediaman
merayakan
pengertian
karya
sunyi
kehidupan
zadok
yudea
se
berdua
kehadiran
musik
het
ibrani
amalek
ismael
hendaknya
biasanya
samping
matanya
naftali
memikirkan
pulanglah
syukur
kubawa
menimbulkan
sejarah
sudut
hubungan
basan
bersyukur
yoyada
berlayar
menciptakan
semak
taatilah
tamu
berangkatlah
jenazah
pertemuan
dibuatnya
mudah
kesukaran
betlehem
tanahnya
pembesar
nyala
berlindung
diusir
pasukannya
menyanyi
dipotong
diutus
mengasihani
dapatkah
haman
bersetubuh
umur
mengepung
musuhnya
bertanggung
masakan
banyaknya
terkejut
kehormatan
sengsara
menyanyikan
bagikan
lemak
menentang
sepenuh
keuntungan
menguatkan
liar
menutup
melarang
panas
sodom
pegawainya
mengikat
tadi
buat
tahan
menjual
harga
bunuh
berjuang
mengubah
sesungguhnya
abu
ungu
malapetaka
berdusta
kaleb
tombak
ajaib
menghadapi
gibea
bangunlah
ahazia
ataupun
hanyalah
kubuat
sidon
melaporkan
memohon
seribu
badan
benci
lupa
berdoalah
sekiranya
cacatnya
berpakaian
penting
berdasarkan
dipasang
kuil
tempatnya
tiada
disediakan
amin
dewi
eli
merasakan
natan
bertobat
taman
airnya
haram
dataran
miliknya
menyambut
jelas
izinkanlah
menanyakan
tangga
zebulon
padamu
mengaku
diserang
tuhanlah
besoknya
anjing
dada
caranya
menajiskan
kotamu
alasan
justru
tulus
bangunan
dihidupkan
sabar
adik
dilahirkan
melebihi
pahlawan
tingginya
menang
kudengar
hormat
cuma
disampaikan
simei
halaman
lumpuh
kebesaran
berduri
ahas
persia
rahmat
menempatkan
cabang
terbuka
tembaga
satunya
mengutuk
mundur
lot
tamar
barisan
terpujilah
rasa
kubiarkan
khawatir
berbaik
sumpah
tolonglah
cinta
korah
madu
semacam
terbunuh
matamu
mendapati
selamanya
bergabung
buruk
mengkhianati
amazia
nafsu
roma
alam
seumur
tunduk
istrimu
ambil
pelayannya
dimusnahkan
ribka
baginya
dulu
damai
mengadili
usah
bulu
layak
ditugaskan
hasilnya
mencuci
katamu
roda
efod
mencelakakan
nasib
menghidupkan
gibeon
rut
hidupku
rekan
pemerintah
uzia
yoyakim
dusta
barnabas
keluargamu
jendela
sekelilingnya
barangkali
menarik
asap
hambanya
barulah
sayang
dengarkanlah
asyer
diberitahukan
pemilik
gudang
hina
dipanggil
biru
rangka
masyarakat
memikul
balak
kudus
tersembunyi
boas
karunia
beristirahat
dilihat
adiknya
terbang
kemari
mengingat
tama
menampakkan
ai
pindah
tanggung
berikanlah
tenaga
sendirilah
mizpa
kehat
kiri
kekerasan
berkuda
beragi
pejuang
rambut
menjijikkan
umum
pihak
gilgal
semangat
mengukur
benaya
cabul
iman
filipus
penggarap
wangi
diperlakukan
didiami
terjadilah
mengatur
yebus
mengandung
sara
berlari
gemuk
kesetiaan
puas
beban
kenal
paman
berupa
menerangkan
pakai
berbahaya
potong
layar
ikat
sorak
kasihanilah
berbenteng
beritahukan
kotanya
merusak
antaramu
merencanakan
asaf
semaya
mengucap
mahkamah
yakobus
saulus
mengerjakan
memakannya
susah
usia
bau
terletak
memiliki
milikmu
memberikannya
lolos
galanya
rampasan
biar
saudaraku
bukannya
kepentingan
isakhar
rupa
mendahului
wajah
peristiwa
rantai
menuntut
terbaik
mengeluh
beginilah
apalagi
diadili
pengajaran
alas
manis
merendahkan
pusaka
pembunuh
penghinaan
dipuji
gat
gedung
yoram
kaisar
enak
terkutuklah
keadaannya
kupilih
sebelumnya
tinggallah
diperlukan
sore
kauberikan
lea
dahan
mencuri
kepunyaan
ditangkap
membuktikan
menyiapkan
pendek
lautan
teriak
asyera
segalanya
ketetapan
hamat
bukanlah
tentram
cemas
yizreel
silo
penasihat
bangga
haruslah
takwa
samudra
jenis
diciptakan
buahan
mengelilingi
mukanya
daftar
tersebar
termasyhur
beserta
mengembara
berhadapan
tuduhan
berhak
kalinya
hadir
malahan
takluk
dimasukkan
menyelidiki
mengharapkan
tersisa
mengurbankan
pinggang
babi
bekas
kesatuan
pernahkah
sesama
durhaka
mahkota
uria
benhadad
arif
merpati
pulau
berikutnya
bertengkar
sudilah
berpegang
layu
sejumlah
menguburkan
terikat
permintaan
syarat
merampok
pedagang
sampaikan
tandus
selebihnya
bangsamu
mengangkut
mengajarkan
serangan
menari
yatim
membersihkan
allahnya
pimpinan
sehat
gulungan
golongan
meniup
rama
tercinta
penjahat
haus
isai
komandan
ragu
da
membaptis
keenam
menyebut
kubinasakan
temurun
lelah
memeriksa
bermalam
suruh
padanya
ditetapkan
mengumumkan
ruangan
kekurangan
meratap
disertai
tugu
mencabut
pendapat
berbuah
mencemarkan
tersandung
kuserahkan
menginjak
sihon
rajanya
belaka
badai
ayat
dibaptis
memisahkan
menambah
memusnahkan
meliputi
pertengkaran
dibawanya
melewati
tuanya
mendesak
menggali
maakha
rela
timbul
rakyatnya
dibagi
iri
dijual
tertinggal
memakan
jari
andaikata
merari
tanahmu
membimbing
diizinkan
kolam
tetangga
ragi
mampu
menyucikan
kilat
pencuri
perangkap
lebar
pelita
perut
penyucian
periuk
duanya
hesybon
gentar
menghibur
pertanyaan
sudan
memperbaiki
naga
dipermalukan
silas
darat
ucapan
sendirian
atap
dinding
keluarlah
bermaksud
mengabulkan
perhiasan
memperingatkan
sahabat
menyusahkan
tubuhnya
dendam
mengawasi
tahanan
pura
kataku
lereng
menjatuhkan
penagih
pondok
sensus
mintalah
membentangkan
kedudukan
berdiam
belajar
tokoh
naomi
adonia
berbagai
azarya
membangkitkan
perasaan
timotius
menyelesaikan
sadar
membunuhnya
tuhan.
sehelai
bilamana
anggurnya
didirikan
amat
makanlah
menguji
kedelapan
terdiri
cerita
sengaja
luas
menyimpan
gelisah
keretanya
pengawas
es
kebiasaan
perlindungan
hormatilah
rugi
piatu
pakailah
delima
kutuk
ah
ketahuilah
jiwa
percuma
ezra
rohani
memetik
jawabnya
kutukan
mencapai
menanam
kerajaannya
ayo
lagipula
terbit
sehari
pikir
bukti
main
terimalah
embun
ibumu
doaku
kaulihat
timbunan
jawablah
gagah
dikumpulkan
kesedihan
terpaksa
memasukkan
ilmu
berbakti
tajam
hewan
diketahui
lurus
terhormat
sumbangan
memerlukan
ancaman
kilometer
usaha
perangnya
runtuh
mengandalkan
sering
parah
kedatangan
lebat
terlebih
yunus
gedalya
jadilah
dombanya
haruskah
sentimeter
betina
menyebar
harum
menuai
darahnya
merekalah
membakarnya
hambamu
bangkai
ampunilah
abangnya
peduli
kuperintahkan
hitam
mengancam
akibat
gerson
serigala
pembangunan
beritahukanlah
busuk
pecah
mematahkan
istirahat
disimpan
dipercaya
pemiliknya
mus
bersenang
kemenyan
rambutnya
badannya
kehancuran
ditawan
diagungkan
mengingkari
terutama
meramalkan
setimpal
penyanyi
baesa
membaca
hilkia
yesua
kegembiraan
kebenaran
berusahalah
dinamakannya
cantik
mengembalikan
selir
perawan
terhadapmu
kujanjikan
kantong
curang
belah
tanganmu
jerami
nyaring
mengundang
sewaktu
tahukah
mengabarkan
memungut
meluap
mendengarnya
lorong
kerja
mandi
katak
wol
perlengkapan
memihak
memaksa
bersinar
bangkitlah
besarnya
reruntuhan
kusuruh
mungkinkah
rajamu
dikasihi
menyembunyikan
kiryat
pribadi
abyatar
diajarkan
buangan
nazaret
biji
udara
membentuk
telanjang
tampak
niniwe
elam
pandanglah
itu.
bara
lipat
menegakkan
dikeluarkan
kelakuan
perantaraan
piala
naaman
diucapkan
mengindahkan
persembahkan
berjaga
diikat
dilemparkan
menyaksikan
kenyang
mendaki
akasia
setinggi
logam
bersedih
sepertiga
tunjukkanlah
separuh
sifat
karmel
menghiraukan
tingkat
jala
amnon
alang
yoyakhin
yohanan
kesesakan
kiamat
salib
antiokhia
menamakan
raksasa
mendiami
napas
baiknya
petang
itu?
petani
mulutnya
syeba
turunlah
sunat
diriku
pantas
pelindung
warga
ditahan
keranjang
nil
alami
akal
mengomel
pinehas
berbalik
dosaku
panji
dikurbankan
perlengkapannya
dilapisi
menyimpang
buatan
sesamamu
terkenal
menabur
pengantin
gila
dungu
direbut
sisera
mengerahkan
angkasa
yotam
yefta
abia
goliat
tertindas
abisai
sorai
hiram
sekretaris
puji
lembut
membual
safan
kebahagiaan
tujuan
bagaimanakah
mewartakan
tabiat
diberikannya
menyesal
pasanglah
kades
yakni
dirampas
sepotong
silakan
susu
menoleh
bertanyalah
busur
ladangmu
adat
berunding
sukar
menggembalakan
kue
dipimpin
dilaksanakan
menuduh
mengakibatkan
berjumlah
rusa
terbakar
elkana
pahit
terhitung
tulislah
patah
menyebarkan
mengajukan
diletakkan
lepaskanlah
soal
temboknya
undi
keji
dikejar
mengharap
disiksa
menghendaki
menyesatkan
menyiksa
dikepung
bejat
obed
bejana
kotor
kekasihku
beriman
bergerak
berkembang
hiduplah
adam
diberinya
hewi
permulaan
perjalanannya
tertawa
mencegah
bakar
disuruhnya
lepas
pastilah
kandang
ditemukan
mencoba
ramalan
mengingatkan
menyembelih
pukul
jaminan
memperlihatkan
dilupakan
daripadamu
teringat
kemasukan
kamulah
berkeras
ditiup
diadakan
perlukan
rajawali
menyalakan
berbelaskasihan
contoh
gambar
dihias
dicampur
disembelih
akibatnya
dilarang
menyerah
kuperlakukan
sekalian
perhatikan
dimakamkan
berkekurangan
sesat
bapamu
kekuasaannya
serupa
jerat
kala
teladan
budi
mengejek
amarah
hananya
menantikan
tabah
barukh
saleh
yunani
lazarus
makedonia
mempersembahkannya
kubunuh
sebesar
mengulurkan
namamu
sepersepuluh
hagar
meremehkan
bangsaku
bersyeba
keledainya
uangnya
menjauhi
dilindungi
membujuk
tinggalkan
merobek
mengajak
keterangan
daripadaku
kanannya
kaujanjikan
gelagah
mempedulikan
ratapan
lengkap
perutnya
perwiranya
pengusung
terbentang
hiasan
kawannya
nun
isinya
menerimanya
merana
merobohkan
segenap
bangsanya
berbaris
kauberi
sepenuhnya
ngeri
jasa
bayangan
berpesta
menuang
hana
balai
kaujadikan
hadadezer
memulihkan
batsyeba
mesulam
hartanya
darius
angkuh
belukar
mengagumkan
menyalahkan
je
setan
pembaptis
efesus
ditempatkan
antaranya
mengenakan
masuklah
kebinasaan
segar
memungkinkan
depannya
adakah
menuntun
membelah
urutan
bungsu
cakap
kekayaannya
bermimpi
menyusul
dewasa
menawan
anting
zerah
temannya
seru
kuselamatkan
ternakmu
kesenangan
perampok
kuambil
seterusnya
tenggelam
melempari
dipukul
tirai
papan
teguran
membongkar
tampil
perintahkan
disembuhkan
sembunyi
pedati
berpaling
laporan
pemberontak
og
kupanggil
jurusan
suaka
raba
ditulis
tulis
ramot
dikubur
gugur
akarnya
nabal
pemerintahannya
pondasi
izebel
yoahas
berkali
leluhurnya
salum
jam
sampah
cela
tipu
pikiranmu
dibangkitkan
disalibkan
nampaknya
payah
pandangan
sisinya
melanda
dingin
gomora
sampailah
sebaiknya
menceraiberaikan
dilihatnya
menghitung
en
menaklukkan
saya.
membasuh
garam
menginginkan
bagaimanapun
mulailah
sekuat
diiringi
selirnya
asli
dikatakannya
teriakan
berlangsung
berjumpa
dikenal
bagai
makhir
dibunuhnya
melemparkan
rusak
menebus
bersenjata
fajar
bernyanyi
rasanya
diingat
dikerjakan
berniat
kait
alasnya
ukiran
ditaati
menyerahkannya
kelapukan
pelanggaran
cintailah
ukuran
kaul
murah
dikelilingi
jerih
muak
arnon
kemuliaan
menebang
memalukan
lakhis
sahut
jiwaku
kursi
mengabaikan
pertahanan
terkemuka
awak
obaja
hazael
meruntuhkan
maaseya
mataku
ombak
sabda
kebanggaan
pendudukmu
seiman
sulit
pemain
kekejaman
bertiup
gaza
feris
tertidur
perlakukanlah
niat
nurani
timbangan
bermacam
mesopotamia
tugasnya
ikutlah
bersikap
mendapatkan
menyeberang
menyeret
mertuanya
pengurus
persediaan
kesepuluh
dikembalikan
mengepalai
dikirim
undang
makam
kuberitahukan
mewah
terlepas
nadab
jaga
berkobar
mencobai
tebal
bingkai
piring
persegi
dimaksudkan
pakaianmu
memeras
dukun
ampun
sukacita
roboh
bersukaria
menghentikan
sarang
kakimu
dicabut
sangka
rahab
asdod
semes
tersebut
berulang
lembu
yoel
ahia
mikhal
perjamuan
bapaknya
doamu
memperkuat
gempa
yehoram
menertawakan
membanggakan
zerubabel
tulisan
ribut
beritakan
stefanus
berbentuk
diliputi
hijau
haran
tinggalkanlah
dihitung
situlah
ladangnya
pekuburan
paha
medan
memusuhi
mengutuki
inginkan
diterkam
peres
jubahnya
rindu
bergaul
berterima
menerkam
dipaksa
sang
lidah
dilempari
bisul
sisanya
dituntut
gigi
meminjamkan
anggurmu
merugikan
kendi
menghapuskan
moyangnya
dombamu
berpengalaman
palang
nyata
kusampaikan
bebaskanlah
kebingungan
kekuatannya
gersang
ekron
arab
muji
mengamuk
merindukan
berkomplot
segel
gehazi
tobia
susan
perapian
tubuhku
dipercayai
liat
penipu
tunas
penjuru
kubur
kekasih
ne
kaisarea
eden
hamil
mengawini
sesudahnya
kaukatakan
bersaudara
balik
diami
dagingnya
serahkan
wajib
abangmu
dipakainya
lanjut
izin
mengetahuinya
mempertahankan
sempat
tengahmu
ela
kewajiban
urusan
tampan
kurus
kuangkat
menghabiskan
umurnya
kejar
menjemput
mereka.
warisan
upeti
bunuhlah
mengantar
menganiaya
itamar
ambang
kelebihan
hur
membuatnya
badanmu
lantai
bezaleel
kaubiarkan
bercahaya
tambahan
becak
mencukur
biarpun
cacat
ranting
lambang
ibukota
gerombolan
memfitnah
ketentraman
akar
jalannya
kelak
mendampingi
pria
dibacakan
pedangnya
ramai
derita
uza
mengagungkan
kagum
permohonanku
atalya
melambangkan
sidang
pelajaran
neraka
berbudi
jurang
reèe
na
asia
mulanya
semesta
tanam
keduanya
hawa
pembalasan
sem
berai
nahor
sarai
cucunya
menjelajahi
istananya
melkisedek
sayalah
usul
denganmu
menyangkal
rakyatmu
mengisi
beri
pilih
sepasang
cemburu
mencium
beruntung
teliti
kesakitan
ulang
sihir
serahkanlah
rumahku
tertinggi
berbisa
menengok
yitro
uziel
tempayan
menetapkan
menewaskan
berserulah
panggillah
perselisihan
entah
carilah
bakul
kemampuan
nari
pembantu
padam
ajarkan
terbelah
dikehendaki
tertentu
guna
menghanguskan
mencela
sembah
mengendarai
nubuat
sekelompok
singkat
usahamu
mujizat
bingung
bersyukurlah
gagal
bangsawan
belantara
menangisi
ditutup
yearim
hazor
pembagian
berlutut
mengiringi
ahimelekh
akhis
cerdik
mefiboset
pengirikan
datangnya
sinar
palem
kubangun
anda
pemandangan
botol
tertipu
menyombongkan
kores
dipenjarakan
jauhilah
diinjak
menasihati
od
marta
titus
kepalamu
mengakhiri
reda
kemahnya
refaim
pencipta
ditindas
cepatlah
ternaknya
keberanian
menjamah
meratapi
sebidang
didengar
hatilah
lengan
menikah
mengganggu
masak
tuanmu
tidurnya
padaku
ramah
biarkanlah
timna
heman
kasar
menugaskan
melaksanakannya
bergantung
hezron
takkan
bisu
menyambar
musnah
bernyanyilah
belanga
sayapnya
sembahlah
bersandar
tebusan
bengkak
sesamanya
kebetulan
meniru
sukarela
beratnya
anggap
balok
kebodohan
hosea
membelok
rimon
congkak
seranglah
diperintah
hermon
bergembiralah
diikuti
mengadukan
ikhlas
persahabatan
batang
anatot
dianiaya
paduka
barak
kalianlah
mengaum
lenan
alun
memuaskan
pembawa
kotak
kesah
tubuhmu
berbunyi
menyakiti
abigail
ayam
ahitofel
dahannya
lumpur
penyelamatku
diberitakan
amos
nebuzaradan
seraya
pekik
duka
kukasihi
kelakuanmu
petuah
diajar
kepercayaan
banggakan
bertentangan
kralj
menerangi
membasahi
menjalar
henokh
diambilnya
beranak
siprus
aram
tercerai
diceraiberaikan
mengambilnya
benang
eliezer
potongan
bekal
keturunanku
sebatang
miliki
harganya
tibalah
duduklah
berdirilah
tertutup
berbahagia
kesebelas
rombongan
sukot
menyetujui
ditanam
keadaanmu
bohong
buktinya
siapkanlah
masukkan
menjamin
kekuatanku
utama
kukuh
berkelahi
kumpulkanlah
tuli
malas
dibenci
silsilah
lalat
angkatlah
guntur
baskom
manna
kehausan
suap
beribu
kuusir
taruhlah
anyaman
tergantung
terbuat
gerbangnya
penyakitnya
terpilih
istiadat
pengembalian
kuhancurkan
mendiaminya
eliab
tercatat
cari
mikhael
kemilau
terlaksana
aroer
libna
menjauhkan
berhati
penindasan
memberitahukannya
berkilauan
aba
eglon
hingga
majulah
penghuni
regu
memecahkan
