a,3107862
i,2849275
o,2781240
e,2684687
n,2062949
z,1813619
r,1719730
w,1601528
s,1479046
c,1407344
t,1380122
y,1354343
k,1175346
d,1074019
p,932434
m,912357
u,878714
l,811065
j,788507
ł,597986
g,497646
h,431761
b,413168
ą,361943
ę,350401
ó,338735
ż,242431
ś,199248
f,126132
W,119927
P,117747
ć,90055
S,88714
ń,80590
K,63496
M,60997
I,59867
A,58557
N,54604
B,53021
R,47685
C,45659
D,44350
T,41755
Z,41652
O,40729
J,38403
G,35263
L,33521
H,25915
E,23500
ź,23307
F,22620
U,19179
X,18120
v,13740
V,13294
Ś,7830
x,5125
Ł,3682
Ż,3647
é,2180
q,1898
Y,1722
Q,1170
á,1165
ü,1143
ö,1118
ō,1111
í,821
ä,745
α,511
а,435
ā,432
š,409
о,373
è,362
ο,337
ū,302
ς,291
е,291
и,290
ν,289
н,288
ι,284
р,283
Ź,260
ρ,260
č,249
μ,247
σ,245
ß,241
ь,227
ε,226
τ,217
ú,215
ç,210
с,204
λ,193
ē,189
в,187
É,185
ñ,178
л,171
γ,171
ø,168
т,167
к,164
κ,163
ý,155
π,155
ž,155
Ó,154
ъ,153
β,143
ا,143
ī,137
д,137
ό,130
à,127
ل,125
â,123
י,116
ř,112
ô,110
ě,106
ί,105
η,105
у,103
ë,102
å,102
я,99
ʻ,99
δ,97
ά,96
м,95
ω,91
ã,90
ì,89
υ,87
ו,86
ה,85
й,79
ð,79
έ,78
Š,74
ò,73
θ,73
æ,72
ц,71
ر,70
б,70
ي,66
φ,65
з,64
ר,60
Ö,59
î,58
ч,58
п,58
ă,56
Ć,55
г,55
С,52
Á,52
ש,51
ſ,51
ή,49
ة,49
م,49
Ō,49
ː,48
ת,47
ب,47
ύ,46
ы,46
µ,45
ə,45
χ,43
Č,43
ê,43
ŏ,40
ő,39
א,39
ن,38
و,38
ל,38
ш,36
ж,36
Ž,35
і,35
А,35
ṣ,34
ș,34
Б,34
د,33
ù,33
Å,33
ï,33
Đ,33
ı,32
ב,32
þ,32
ǫ,32
מ,32
ˈ,31
ד,31
ŭ,30
ʰ,29
Ü,29
х,28
ḗ,28
ů,28
ň,28
û,28
ğ,27
М,27
Σ,26
ş,25
س,25
ė,25
К,25
נ,25
э,25
º,25
Д,25
Г,24
Р,24
ע,24
ţ,23
ס,23
ἀ,23
ج,23
र,22
ه,22
П,22
ت,22
õ,22
ḥ,22
đ,22
ן,22
פ,22
ζ,21
ח,21
ם,21
В,21
ĥ,21
ح,20
Δ,20
Т,20
Ú,20
Ω,18
כ,18
Ø,18
أ,18
ǎ,18
ג,18
ǒ,18
ῖ,17
Κ,17
ἡ,17
ф,17
ξ,17
Π,17
手,17
ệ,17
ع,17
ش,16
Л,16
ώ,16
И,16
ק,16
い,16
ť,16
字,16
ա,16
ร,16
ṭ,15
Α,15
ľ,15
Ç,15
ɛ,15
Γ,14
ю,14
ط,14
ʷ,14
ё,14
Μ,14
ἰ,14
ḫ,14
ك,13
ق,13
œ,13
Î,13
漢,13
Χ,13
ṛ,12
Í,12
ف,12
ű,12
Ε,12
щ,12
О,12
な,12
Н,12
ɪ,12
Þ,11
ɔ,11
ṓ,11
ǔ,11
少,11
る,11
ʿ,11
З,11
Ο,11
า,11
น,11
ὶ,10
स,10
ი,10
ț,10
ĭ,10
く,10
す,10
У,10
צ,10
Β,10
Ц,10
ม,10
ἄ,9
ὐ,9
ј,9
ん,9
た,9
名,9
ŝ,9
ʼ,9
त,8
न,8
व,8
ų,8
Ę,8
ѫ,8
国,8
行,8
山,8
Ą,8
う,8
ひ,8
ま,8
武,8
術,8
書,8
し,8
和,8
إ,8
ἐ,8
仮,8
語,8
ĝ,8
म,7
ồ,7
ص,7
Х,7
ی,7
Φ,7
Ā,7
Ń,7
ὑ,7
Τ,7
Ä,7
Æ,7
ḱ,7
ѣ,7
國,7
文,7
か,7
に,7
국,7
ῶ,7
ɑ,7
Ἀ,7
音,7
ŋ,7
ǵ,7
य,6
ὴ,6
ज,6
ῆ,6
ܝ,6
ї,6
ს,6
ა,6
ʔ,6
Э,6
ѧ,6
ῦ,6
中,6
摩,6
五,6
Λ,6
ʃ,6
空,6
っ,6
ψ,6
조,6
人,6
Ш,6
Ι,6
ṇ,6
Е,6
ď,6
한,6
ท,6
İ,6
ạ,6
ז,6
Ρ,6
Հ,6
յ,6
ก,6
ต,6
خ,5
ÿ,5
ܐ,5
Ḥ,5
ག,5
ў,5
達,5
ز,5
ग,5
じ,5
あ,5
ئ,5
Ч,5
星,5
家,5
車,5
林,5
寺,5
ὀ,5
선,5
大,5
द,5
の,5
が,5
ン,5
ض,5
枚,5
こ,5
京,5
ḇ,5
어,5
ย,5
로,5
ǐ,5
ĉ,5
ր,5
ส,5
क,4
ἶ,4
Ş,4
ט,4
ɕ,4
ὁ,4
ო,4
ე,4
į,4
མ,4
洲,4
ứ,4
ṯ,4
Â,4
ņ,4
ゃ,4
せ,4
は,4
と,4
唐,4
术,4
功,4
拳,4
外,4
王,4
世,4
民,4
ħ,4
