e,14985055
a,14854121
i,13468944
o,12801006
n,10196800
r,7991702
l,7008176
s,6791340
t,6580292
j,6409964
v,5895367
k,5206283
d,4559039
p,4285364
m,3922285
u,3200420
z,2845428
b,2324436
g,2203581
h,1700213
č,1631145
c,1354718
š,1220775
ž,745326
S,500119
f,438463
P,424993
M,358212
V,313930
A,311027
K,298808
N,279147
B,267498
L,262897
T,255118
D,234411
I,215181
R,201521
C,191593
O,188670
G,176115
H,165956
Z,165333
J,158950
y,148432
F,141457
E,124403
U,80908
w,73923
Š,62073
W,58810
Č,39294
x,29874
Ž,26672
é,24560
ć,18863
á,16639
X,13666
Y,13119
ü,12707
q,11690
ö,9786
ó,7953
Q,7934
í,7515
а,6701
è,5778
о,5491
и,5269
е,5059
ä,4724
н,3935
р,3394
в,2906
с,2638
ú,2554
т,2425
л,2411
к,2372
α,2236
ç,2010
É,1829
у,1796
đ,1774
ł,1724
ο,1699
д,1634
ā,1551
â,1539
м,1526
ς,1360
ν,1358
ő,1336
ô,1302
ρ,1282
à,1272
ø,1237
ι,1198
ا,1099
τ,1049
п,1047
π,1046
г,1004
λ,996
Đ,996
ê,974
ñ,967
ō,959
ı,944
ß,912
μ,895
ε,887
ă,871
ч,803
б,793
ë,790
Ö,787
ã,781
ц,764
σ,758
ò,746
з,722
й,721
ь,720
ș,710
Á,684
ل,675
κ,673
Б,673
β,667
я,664
å,631
ј,617
º,614
γ,607
ń,606
ř,603
ر,583
ş,574
η,567
ί,565
ý,562
ī,561
ш,534
ē,527
ό,485
υ,481
С,476
δ,469
م,459
ن,454
ы,453
ū,438
х,435
ě,430
А,424
ά,409
ي,405
φ,399
К,388
М,388
Î,385
ω,382
و,377
ğ,377
ա,377
æ,374
П,373
ì,365
ə,359
ˈ,344
د,339
ъ,327
θ,322
ب,322
Ć,321
ː,314
î,306
ж,300
ћ,298
В,291
љ,290
ð,287
ś,286
ï,271
χ,260
ύ,259
И,249
ი,249
έ,246
ſ,246
س,244
Π,243
י,236
О,236
Д,232
子,230
Ç,226
Г,226
њ,221
Å,220
ț,219
ù,215
Δ,215
ა,215
Н,212
ή,206
Ó,205
ę,204
Р,204
ŕ,204
Т,203
Ü,201
İ,199
ו,192
Σ,192
ф,191
ة,187
ר,185
ξ,174
ր,174
µ,172
û,171
ζ,170
ه,168
大,168
ت,167
ה,167
ع,167
õ,167
ǎ,166
ն,160
Л,159
ق,158
і,154
ی,151
ż,147
Ś,146
ح,144
ю,144
天,143
א,142
ą,141
Ú,139
ش,137
Ø,136
ɛ,135
ḥ,130
У,130
Κ,129
Α,129
ė,128
ň,126
ב,125
ո,123
皇,122
ל,122
Ч,122
王,121
ש,121
र,117
Μ,116
ɪ,116
ի,115
ს,114
מ,113
ف,111
ج,109
Ἀ,107
Ş,107
œ,107
ё,107
ز,106
ე,106
Ł,105
Ц,105
原,104
ת,102
З,101
Х,100
ώ,98
რ,98
ե,97
Ф,96
Γ,96
Ä,95
Ω,95
ط,93
ἀ,93
ʃ,92
Φ,91
Ż,91
ŭ,90
Λ,90
藤,88
щ,88
э,87
خ,85
נ,83
ك,82
Ε,81
ʿ,81
ɑ,80
ɔ,80
ṭ,80
न,80
ص,79
Β,79
Ж,79
ῆ,78
ד,77
ɾ,76
ῦ,76
の,76
Τ,76
ლ,75
ů,75
Ő,75
ṣ,72
