e,27767351
a,25712173
o,18223382
n,15884249
s,15488745
i,14579162
r,14416056
l,12651878
d,11369343
t,9991038
c,9677556
u,8265529
m,5776037
p,5319533
b,2648183
g,2538267
v,1920476
y,1864413
ó,1837040
f,1745285
h,1391857
q,1338209
í,1171433
E,842111
á,837090
z,821959
j,716807
é,653398
C,623444
A,577642
L,545688
S,545155
P,447964
M,421534
x,396916
ñ,375317
I,310935
ú,289391
D,284706
T,284571
B,272789
R,255967
G,225612
F,216332
k,204126
N,197421
H,177360
V,167333
J,154802
U,149638
O,136237
w,81397
X,70270
K,64594
W,64431
Y,37043
Z,27576
Q,21922
Á,18362
ü,15526
º,9391
É,5787
ö,5583
ō,4235
è,3470
Ó,2970
ª,2806
α,2639
ā,2612
ç,2434
ä,2409
à,2215
ο,2107
ã,1874
ς,1740
ρ,1659
ν,1659
ū,1653
Í,1638
ι,1452
ε,1344
τ,1277
λ,1205
Ú,1192
š,1146
μ,1116
а,1065
ë,1026
σ,985
π,982
ć,978
κ,898
о,870
ا,862
ô,854
â,846
β,794
ī,774
и,748
η,691
γ,689
ί,663
е,646
н,638
р,631
ê,630
ό,615
δ,607
ل,597
č,595
ω,544
φ,541
с,540
υ,532
æ,528
ß,518
ά,514
ē,513
ø,504
ò,503
θ,480
ł,471
в,447
ð,445
Ñ,435
ï,434
å,428
к,425
ý,423
л,416
ر,411
î,410
т,406
ı,361
ş,356
έ,356
χ,355
ي,354
ن,345
Ö,341
ì,327
م,322
ύ,316
ب,295
ž,293
ˈ,289
ή,278
ː,271
ă,270
ř,268
Å,265
و,264
û,264
ə,248
д,248
ğ,234
Š,233
у,232
ś,229
י,226
ù,220
د,209
м,202
Π,194
Ō,193
س,189
Ω,184
й,182
Δ,180
г,178
µ,170
Σ,169
Þ,169
ń,167
ו,167
Č,163
Ç,163
я,162
ה,162
ة,158
ḥ,154
Ü,154
ě,152
œ,152
ἀ,151
ș,145
ت,144
б,140
ч,137
ζ,137
õ,136
Κ,134
ώ,134
ь,132
п,128
ɛ,128
ĭ,128
ح,126
ع,125
ר,124
ج,122
С,122
ξ,122
Φ,120
ǎ,118
ṭ,115
א,114
Đ,113
ы,113
з,111
ŏ,110
ŷ,108
ه,107
ל,106
ṇ,106
ę,105
À,102
К,100
Μ,99
Α,99
þ,98
Ø,97
ق,96
ệ,94
ʃ,93
ー,92
İ,92
ṣ,92
ת,92
ف,89
מ,89
ψ,89
đ,88
ン,87
Æ,87
Ž,86
大,85
ǔ,84
ồ,84
ɔ,83
ש,83
Λ,81
ɪ,80
А,79
ʿ,79
Ε,78
Ἀ,78
ц,78
Ś,78
Б,78
ő,77
ב,76
В,76
ی,76
М,75
Τ,75
ك,75
ز,74
Î,73
ą,71
П,71
Р,70
ῖ,70
Θ,69
ἐ,69
х,68
ů,68
ῦ,68
ش,68
נ,66
أ,66
国,65
ǐ,64
Γ,63
ɑ,61
ĕ,60
Ł,60
ż,59
ʲ,59
Ψ,59
