a,68527164
n,35370951
e,30976988
i,30116374
r,20121787
t,17933342
u,17688727
s,16014630
d,15972467
m,14527789
k,14337788
l,13594624
g,13313274
p,9698929
o,9660308
b,8875415
h,8402205
y,5748902
j,2683941
c,2382635
S,2087035
P,1698001
w,1574927
A,1573986
K,1329498
f,1313936
M,1274069
B,1190367
I,1111698
T,1063484
D,1016862
v,801266
C,731853
L,651255
R,636300
N,618078
J,581659
H,515922
G,463204
F,399108
E,372200
U,346627
z,295030
W,293922
O,282679
Y,228211
V,201946
x,137074
Z,68014
X,53084
q,51697
Q,39964
é,35698
á,16048
ō,13301
ü,11323
ó,9304
ö,8711
í,8683
ā,8677
ا,6862
è,5751
ل,4949
ä,4762
α,4490
ū,3962
ł,3920
а,3609
ο,3466
ç,3415
о,3175
ي,3093
م,3075
š,2945
ã,2929
ú,2929
ν,2847
и,2826
ن,2731
ī,2725
â,2717
ć,2630
à,2628
ι,2586
ñ,2527
ε,2472
ر,2435
е,2417
و,2395
τ,2358
н,2300
ς,2236
É,2178
р,2159
ب,2093
ô,2056
ρ,2047
ø,2045
ş,2014
ë,1981
ı,1844
с,1751
ê,1688
в,1620
σ,1598
č,1568
د,1564
к,1525
λ,1505
л,1500
ă,1495
κ,1453
μ,1448
س,1434
т,1429
ē,1327
ع,1315
ت,1274
υ,1266
π,1247
Á,1214
ß,1199
η,1194
æ,1178
å,1176
ه,1175
Ō,1136
ì,1060
י,1004
Đ,1003
ة,973
ح,970
γ,954
ف,939
β,891
ğ,881
д,879
ω,878
Š,863
ו,861
ž,858
у,847
м,837
δ,835
î,830
ق,824
Æ,806
ń,804
ك,758
Ö,757
ś,748
ج,738
ί,719
ò,698
أ,697
й,684
ï,673
ð,663
ə,644
ל,640
ה,630
θ,627
ệ,617
א,615
大,608
ά,595
я,588
ό,586
ч,579
İ,557
ạ,554
г,553
б,540
ー,534
ě,532
ù,531
ר,531
ơ,526
ṣ,518
ش,517
ی,510
र,508
ý,505
û,488
ы,484
п,480
Î,479
С,474
ễ,470
ư,459
Å,459
ř,441
王,440
ḥ,439
φ,438
Č,437
ص,434
ь,427
ת,420
מ,419
Ø,418
ŏ,416
ș,414
χ,414
К,410
ز,402
ṭ,402
子,396
中,393
Ś,387
ש,386
ン,386
の,385
Ç,370
خ,369
ę,364
М,363
А,354
ב,350
ő,349
ˈ,349
い,348
з,347
Ş,346
ى,343
ط,337
đ,337
έ,331
ǎ,320
ή,312
ʿ,309
º,309
ė,309
ʻ,303
ː,299
ṇ,298
נ,297
Ü,297
天,296
ύ,289
า,289
В,286
ż,285
ע,284
山,281
إ,280
이,280
Р,277
Ž,274
ǔ,274
ţ,272
ד,271
ị,269
Δ,267
न,267
ル,266
ế,264
त,264
ร,264
ـ,263
П,261
Б,260
Ó,259
म,258
州,252
ם,251
イ,250
х,248
ц,247
國,246
公,245
な,242
李,241
皇,240
ĕ,238
ス,236
ա,235
ǐ,234
Π,233
人,232
क,231
غ,229
ш,227
南,227
ラ,222
œ,221
日,221
て,220
Σ,219
ṃ,219
ả,219
る,216
ꦤ,215
Н,212
ث,212
µ,209
文,208
Ā,208
द,207
Ł,205
य,204
ξ,204
व,203
駅,203
Г,202
に,199
Д,197
ồ,196
น,196
ą,195
国,190
明,189
神,188
Κ,188
Ι,187
ŭ,186
स,185
ض,184
し,184
Í,183
ח,183
ん,180
Α,180
ộ,178
ק,178
ذ,177
太,177
か,176
一,176
海,176
Т,175
И,174
三,174
і,172
高,171
田,170
대,169
ꦏ,169
た,168
ꦱ,168
ء,167
帝,167
õ,167
ן,165
金,164
Ḥ,163
Ż,163
ĩ,162
武,161
О,160
ア,160
安,160
道,160
เ,158
כ,155
ک,155
ầ,155
ɪ,153
ト,153
ἀ,153
ț,152
ク,152
ζ,152
פ,152
ल,151
城,151
ꦩ,151
ɛ,150
ṁ,150
ม,149
ʾ,149
ก,149
사,147
þ,147
と,146
ж,146
り,146
平,146
ئ,145
を,145
ג,145
ッ,143
之,143
ἐ,143
小,143
ŋ,142
っ,140
리,139
新,139
อ,139
東,139
ら,139
リ,139
劉,138
ề,137
ậ,137
美,136
本,135
北,135
ɔ,134
ง,133
Μ,133
元,132
上,132
光,131
Θ,131
ס,131
西,130
ῦ,130
ย,130
प,130
ḍ,129
后,129
ま,129
ꦠ,129
は,127
정,127
タ,127
ა,127
ظ,126
지,125
ώ,125
月,124
川,124
年,124
和,123
Л,123
民,123
生,122
ი,121
Ú,121
ň,120
家,120
ọ,120
も,119
れ,119
会,119
ज,119
ǒ,119
張,118
五,118
э,118
김,117
ग,117
آ,117
ह,117
き,117
ジ,116
ว,116
く,115
ʼ,113
江,113
君,113
う,112
À,112
女,112
ꦲ,112
Φ,111
ն,110
ὶ,110
社,110
ố,110
が,109
ล,109
Ἀ,109
陽,109
র,108
아,108
こ,108
書,108
シ,107
で,106
林,106
צ,106
Ε,106
ứ,105
ƒ,104
ব,103
ド,103
ṛ,103
한,102
ڠ,102
자,102
성,102
주,102
だ,102
水,102
ส,101
국,100
스,100
ท,100
Λ,100
ờ,100
ъ,100
長,100
ꦥ,100
시,99
ņ,99
Þ,98
華,98
カ,98
ṅ,98
ꦫ,98
기,97
ナ,97
인,97
德,97
श,97
二,97
清,97
ὸ,97
軍,95
市,94
Х,94
도,93
ź,93
ё,93
司,93
라,92
京,92
會,92
成,91
ন,91
愛,91
心,91
周,91
ꦭ,91
空,90
ю,90
あ,90
よ,90
ט,90
ф,90
고,89
キ,89
不,89
宮,89
ὁ,89
福,89
有,89
의,88
行,88
พ,88
原,87
世,87
さ,87
ấ,87
島,87
ম,86
ך,86
木,86
陳,86
У,86
ħ,86
マ,86
다,85
ψ,85
藤,85
ј,85
レ,85
ր,85
수,84
비,84
学,84
野,84
仁,84
ի,84
朝,84
가,83
ロ,83
ὐ,83
方,83
漢,83
ꦧ,83
事,83
ῖ,82
ћ,82
ল,82
ז,82
郎,82
主,82
的,82
ช,82
ʃ,81
義,81
Â,81
都,81
台,81
サ,81
Ä,81
ꦮ,81
소,80
法,80
왕,80
部,80
式,80
ะ,80
ต,80
ꦢ,80
ắ,80
원,79
장,79
제,79
Χ,79
ウ,79
士,78
四,78
白,78
З,78
地,78
み,78
나,77
동,77
音,77
چ,77
チ,77
花,77
馬,77
す,77
