e,73598146
n,43946957
i,35762335
r,34351470
t,27639782
s,26100291
a,24395047
d,21455190
h,17851952
u,17652157
l,16515678
o,12643465
g,12348786
c,11953099
m,10574833
b,7581738
f,6520606
w,5350676
k,5169968
z,4966247
p,3539977
v,3495855
S,3148078
ü,2554015
ä,2514177
A,2266499
D,2264036
B,2123150
M,1672113
E,1581948
K,1509374
G,1505496
F,1360264
P,1309522
ö,1275816
R,1168979
W,1142215
H,1131100
T,1092674
V,1062453
I,1038171
L,1004261
N,922243
y,804259
J,759438
ß,724875
Z,681565
C,621799
O,536909
U,531559
j,456450
x,335161
q,94708
Ü,83260
Q,70021
é,55722
Ö,53151
Ä,41639
Y,37384
X,32384
á,19610
ó,13496
í,12313
ō,10431
ā,8452
è,8227
š,5647
ç,4663
ū,4381
ī,4238
ł,3974
ø,3865
α,3614
É,3418
ú,3180
ć,3009
â,2876
č,2811
à,2572
ʿ,2564
ñ,2554
ô,2513
ð,2459
å,2231
ë,2188
ο,2103
ı,1905
ã,1841
ν,1753
ý,1729
Š,1692
а,1673
β,1639
о,1591
ê,1583
ς,1566
ρ,1557
æ,1545
ř,1485
ι,1480
ž,1445
µ,1437
ε,1380
σ,1341
τ,1338
и,1306
λ,1242
ș,1225
е,1190
μ,1176
ē,1148
Č,1144
ě,1138
н,1106
р,1087
ń,1070
ş,1009
î,1004
ś,1000
γ,993
κ,982
Á,936
π,931
с,896
ă,859
Å,846
ğ,820
к,796
δ,762
т,750
л,714
ę,713
ί,673
в,669
ə,645
ï,638
Ç,637
ò,634
η,629
ό,625
ʾ,590
ő,576
ά,562
Ō,552
ḥ,546
υ,536
ʻ,522
ω,509
Ž,503
ą,476
İ,475
ė,460
д,458
û,457
ṣ,441
ḫ,438
Î,430
м,429
ț,425
Æ,422
θ,414
й,402
Ł,401
у,395
Ø,392
œ,383
ż,380
έ,379
φ,379
Δ,379
Đ,365
ṭ,358
ì,357
י,350
ù,344
ή,332
г,329
ů,325
Ś,317
χ,314
Ó,303
Þ,300
đ,294
õ,288
ː,287
ύ,283
ы,278
ь,270
ǧ,268
Ú,267
б,258
Ḫ,253
Œ,253
ו,252
ל,236
ˈ,236
Ş,233
